Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Choa Chu Kang (South),2020,17,2020,4,22,0.4,29.4,35,26.6,5.6,27
Choa Chu Kang (South),2020,17,2020,4,23,10,28.1,33.8,25.6,5.4,27
Choa Chu Kang (South),2020,17,2020,4,24,20.2,27.2,34.9,24,5.1,33.2
Choa Chu Kang (South),2020,17,2020,4,25,0.6,27.3,32.1,25.3,5,27.8
Choa Chu Kang (South),2020,18,2020,4,26,1.6,27.2,33.7,25.5,4.8,42.8
Choa Chu Kang (South),2020,18,2020,4,27,3.8,27.2,30.4,24.6,5.8,29.8
Choa Chu Kang (South),2020,18,2020,4,28,0,28.3,32,25.2,6.3,23
Choa Chu Kang (South),2020,18,2020,4,29,19,28.8,33.8,25.3,6.1,24.1
Choa Chu Kang (South),2020,18,2020,4,30,40.4,27.4,33.6,24.8,4.5,29.1
Choa Chu Kang (South),2020,18,2020,5,1,12.6,26.8,31.2,24.6,5,23.3
Choa Chu Kang (South),2020,18,2020,5,2,2.4,28.2,31.8,25.7,5.1,21.3
Choa Chu Kang (South),2020,19,2020,5,3,8.6,28.8,33.7,25.2,5,22.4
Choa Chu Kang (South),2020,19,2020,5,4,2.2,27.8,30.8,26.3,4.6,15.6
Choa Chu Kang (South),2020,19,2020,5,5,0,28.6,35,25.3,5.4,24.4
Choa Chu Kang (South),2020,19,2020,5,6,0.4,28.4,32.5,24.8,5.8,37.4
Choa Chu Kang (South),2020,19,2020,5,7,0,29.9,35,26.9,5.5,21.7
Choa Chu Kang (South),2020,19,2020,5,8,26.2,29.2,33.4,24.8,7.5,29.8
Choa Chu Kang (South),2020,19,2020,5,9,0,30.8,34.8,28.5,7.9,26.3
Choa Chu Kang (South),2020,20,2020,5,10,0.2,29.4,33.4,27.2,6.4,30.2
Choa Chu Kang (South),2020,20,2020,5,11,0.2,28.8,33.2,26.5,5.5,32.8
Choa Chu Kang (South),2020,20,2020,5,12,0,30,34.4,26.9,6,28.2
Choa Chu Kang (South),2020,20,2020,5,13,9.4,27.8,31.2,24,6.3,42.4
Choa Chu Kang (South),2020,20,2020,5,14,0,29,35,25.7,5.7,33.2
Choa Chu Kang (South),2020,20,2020,5,15,0,29.8,33.6,26.4,6.7,25.2
Choa Chu Kang (South),2020,20,2020,5,16,0.4,29.9,34.2,27.8,5.8,27.8
Choa Chu Kang (South),2020,21,2020,5,17,54.2,28.4,33.2,24.1,6.6,40.4
Choa Chu Kang (South),2020,21,2020,5,18,0.4,29.2,33.9,25.2,5.7,22.4
Choa Chu Kang (South),2020,21,2020,5,19,0,30.5,34.6,27.2,5.9,23
Choa Chu Kang (South),2020,21,2020,5,20,1.6,28.5,31.6,25.3,5.9,32
Choa Chu Kang (South),2020,21,2020,5,21,41.4,28.4,35.4,24,5.1,36.3
Choa Chu Kang (South),2020,21,2020,5,22,89.2,27.3,33.8,23,5.1,28.5
Choa Chu Kang (South),2020,21,2020,5,23,0.4,27.1,30.8,25.3,4.6,20.2
Choa Chu Kang (South),2020,22,2020,5,24,0,28.8,34.2,25.5,4.9,22.4
Choa Chu Kang (South),2020,22,2020,5,25,2.8,28.8,34.4,26.3,5.4,23.3
Choa Chu Kang (South),2020,22,2020,5,26,6.8,28.4,34.8,25.8,4.8,22.6
Choa Chu Kang (South),2020,22,2020,5,27,1.2,27.9,31.9,25.7,4.6,21.7
Choa Chu Kang (South),2020,22,2020,5,28,3,29,34.2,26.2,5.1,24.8
Choa Chu Kang (South),2020,22,2020,5,29,2.6,27.7,32.3,25.3,4.8,22
Choa Chu Kang (South),2020,22,2020,5,30,16.4,27.1,33.9,24.4,NA,27.4
Choa Chu Kang (South),2020,23,2020,5,31,0.2,28.2,33.9,25,5.7,25.9
Choa Chu Kang (South),2020,23,2020,6,1,33.6,25.9,29.3,24.9,5.3,27.4
Choa Chu Kang (South),2020,23,2020,6,2,0,28.2,34.2,24.4,5.2,21.3
Choa Chu Kang (South),2020,23,2020,6,3,5.6,28,32.4,25.7,5.7,37
Choa Chu Kang (South),2020,23,2020,6,4,27,28.2,33.7,23.5,6.2,65.2
Choa Chu Kang (South),2020,23,2020,6,5,7.8,28.1,31.3,24,8.1,28.9
Choa Chu Kang (South),2020,23,2020,6,6,3.8,26.8,29.9,24,4.2,25.6
Choa Chu Kang (South),2020,24,2020,6,7,0,29.2,34,25.7,4.8,25.2
Choa Chu Kang (South),2020,24,2020,6,8,0,29.5,34.3,26.8,4.8,24.8
Choa Chu Kang (South),2020,24,2020,6,9,0,29.7,33.3,26.2,6.9,29.1
Choa Chu Kang (South),2020,24,2020,6,10,21.4,28.7,33.9,23.1,6.7,38.9
Choa Chu Kang (South),2020,24,2020,6,11,0.2,28.4,34,24.7,4.9,21.3
Choa Chu Kang (South),2020,24,2020,6,12,6,28.1,31.5,25.7,5.2,28.5
Choa Chu Kang (South),2020,24,2020,6,13,52,25.4,27,23.4,5.8,26.7
Choa Chu Kang (South),2020,25,2020,6,14,0,27.8,32.6,24.5,6.6,23.7
Choa Chu Kang (South),2020,25,2020,6,15,0.6,29.4,33.5,26.9,7.2,27.4
Choa Chu Kang (South),2020,25,2020,6,16,2.8,27.5,30.9,25.8,4.9,24.8
Choa Chu Kang (South),2020,25,2020,6,17,11.6,26.4,30.3,24.8,4.4,20.2
Choa Chu Kang (South),2020,25,2020,6,18,0,27.6,31.6,25.1,5.5,28.5
Choa Chu Kang (South),2020,25,2020,6,19,1.4,28.1,32,25,6.1,26.7
Choa Chu Kang (South),2020,25,2020,6,20,43.4,25.9,28.5,23.9,5.8,36.7
Choa Chu Kang (South),2020,26,2020,6,21,9.2,26.2,28.4,24.2,5,23.7
Choa Chu Kang (South),2020,26,2020,6,22,1.6,26.7,29.5,24.7,6,35.2
Choa Chu Kang (South),2020,26,2020,6,23,83.4,26.1,28.8,22.9,6.4,28.5
Choa Chu Kang (South),2020,26,2020,6,24,27.8,26.4,27.5,23.9,8,30.9
Choa Chu Kang (South),2020,26,2020,6,25,0,27.9,31.7,24.5,6.9,25.9
Choa Chu Kang (South),2020,26,2020,6,26,0,28.6,32,26,6.7,27
Choa Chu Kang (South),2020,26,2020,6,27,0,28.9,32.4,26.9,6.8,32
Choa Chu Kang (South),2020,27,2020,6,28,0,29.2,32.5,27.7,9.2,30.9
Choa Chu Kang (South),2020,27,2020,6,29,0.4,29.4,32.4,27.8,8.5,29.8
Choa Chu Kang (South),2020,27,2020,6,30,0,29.7,33.5,26.9,9.2,29.4
Clementi,2020,1,2019,12,29,0,27.6,32.3,25.2,7.9,29.2
Clementi,2020,1,2019,12,30,0,27.8,32.2,25,6.8,26.6
Clementi,2020,1,2019,12,31,0,27.8,32.8,25.2,7.6,35.3
Clementi,2020,1,2020,1,1,0,27.9,32.3,25.3,7.6,35.6
Clementi,2020,1,2020,1,2,0,27.6,30.5,25.6,7.2,33.5
Clementi,2020,1,2020,1,3,0,27.7,31.5,25.8,7.2,35.3
Clementi,2020,1,2020,1,4,3.4,27,31.2,25.2,6.8,37.1
Clementi,2020,2,2020,1,5,0,27.8,32.4,25.2,7.6,33.1
Clementi,2020,2,2020,1,6,2.8,26.8,32.6,24.4,6.8,34.9
Clementi,2020,2,2020,1,7,2.6,26.4,31.5,23.5,7.2,36.7
Clementi,2020,2,2020,1,8,2.8,27.5,31.8,25.3,6.5,36.7
Clementi,2020,2,2020,1,9,0,27.7,31.7,25.6,7.2,33.5
Clementi,2020,2,2020,1,10,1.8,26.8,31.3,25.2,5,29.5
Clementi,2020,2,2020,1,11,0,27.8,31.7,25,4.7,22
Clementi,2020,3,2020,1,12,18,27.2,33.1,23.2,4.7,20.5
Clementi,2020,3,2020,1,13,6,27,32.5,24,6.1,29.5
Clementi,2020,3,2020,1,14,0,27.4,32.3,24.7,7.2,34.2
Clementi,2020,3,2020,1,15,0,27.4,31.3,25.1,6.5,30.2
Clementi,2020,3,2020,1,16,5.4,27.2,32.3,25.1,5.4,27.7
Clementi,2020,3,2020,1,17,0,27.8,33.4,24.6,6.1,24.5
Clementi,2020,3,2020,1,18,0.2,27.5,33,25.1,5.4,22.7
Clementi,2020,4,2020,1,19,0,28,32.6,25.5,7.6,29.2
Clementi,2020,4,2020,1,20,0,27.7,32.6,26,6.8,31.3
Clementi,2020,4,2020,1,21,2.8,26.2,28.1,25.1,6.8,32.8
Clementi,2020,4,2020,1,22,0,27.7,32.5,25.2,8.6,36.7
Clementi,2020,4,2020,1,23,0,28,32.9,25.3,7.2,29.9
Clementi,2020,4,2020,1,24,0,27.8,32.3,25,8.3,37.4
Clementi,2020,4,2020,1,25,0,27.8,32.8,24.6,6.8,27
Clementi,2020,5,2020,1,26,0,28.4,34.3,25,5.4,23
Clementi,2020,5,2020,1,27,20.4,27.6,32.8,24.2,5,29.5
Clementi,2020,5,2020,1,28,0.2,28.1,32.2,25.5,5.4,22.7
Clementi,2020,5,2020,1,29,55.2,26,31.2,23.5,4.3,20.2
Clementi,2020,5,2020,1,30,0.2,27.1,32.5,23.4,5.8,29.9
Clementi,2020,5,2020,1,31,0,27.9,31.2,25.8,8.6,37.4
Clementi,2020,5,2020,2,1,0,27.8,31.1,25.8,9.4,34.9
Clementi,2020,6,2020,2,2,0,27.4,31.1,25.6,9,41.8
Clementi,2020,6,2020,2,3,0,27.6,32,24.8,7.6,35.6
Clementi,2020,6,2020,2,4,0,27.3,32.3,24.5,7.6,32
Clementi,2020,6,2020,2,5,0,27.5,32.9,24.6,7.2,32
Clementi,2020,6,2020,2,6,0,27.9,32.3,25.4,8.3,34.9
Clementi,2020,6,2020,2,7,0,27.8,31.9,25.5,8.3,35.3
Clementi,2020,6,2020,2,8,0,27.5,31.5,24.5,5.4,25.6
Clementi,2020,7,2020,2,9,18,26,30.1,23.2,5,40.3
Clementi,2020,7,2020,2,10,22,26.4,32.6,23.1,4.7,20.2
Clementi,2020,7,2020,2,11,30.6,26,28.9,23.2,5,23
Clementi,2020,7,2020,2,12,0,27.4,33.1,24.8,5.8,24.1
Clementi,2020,7,2020,2,13,0,28.1,33,25.6,7.2,27.7
Clementi,2020,7,2020,2,14,0,28.2,33.7,25.3,6.5,29.2
Clementi,2020,7,2020,2,15,0,28.1,34.4,24.8,5,19.1
Clementi,2020,8,2020,2,16,2.2,27.9,33.4,25.4,4.7,18.4
Clementi,2020,8,2020,2,17,0,28.4,33.8,25.3,6.5,32
Clementi,2020,8,2020,2,18,0,26.8,30.8,24.6,7.2,35.3
Clementi,2020,8,2020,2,19,0,27.8,31.9,25.8,8.3,40.7
Clementi,2020,8,2020,2,20,0,27.7,31.9,25.5,8.6,45
Clementi,2020,8,2020,2,21,10.6,26.6,29.9,23.8,7.6,43.6
Clementi,2020,8,2020,2,22,2.4,27.4,30.7,24.5,9.4,45
Clementi,2020,9,2020,2,23,0,27.6,31.2,25.4,9.7,40.7
Clementi,2020,9,2020,2,24,5.2,26.9,30.5,25.1,7.9,48.6
Clementi,2020,9,2020,2,25,0,27.8,32.9,25,7.9,32.4
Clementi,2020,9,2020,2,26,0,28.1,32.8,25.2,7.9,32.8
Clementi,2020,9,2020,2,27,0,28.2,32.8,25.4,8.3,29.9
Clementi,2020,9,2020,2,28,0,28.2,33.4,25.7,8.6,33.1
Clementi,2020,9,2020,2,29,0,28,33,25,8.6,37.4
Clementi,2020,10,2020,3,1,0,28.2,35.1,25,7.6,32
Clementi,2020,10,2020,3,2,0,28.2,33,25.1,6.8,30.2
Clementi,2020,10,2020,3,3,0,28.3,32.9,25.6,8.3,36.4
Clementi,2020,10,2020,3,4,8.4,28.1,34,23.5,6.5,29.5
Clementi,2020,10,2020,3,5,16.8,27.1,30.4,24.3,5,21.6
Clementi,2020,10,2020,3,6,1,27.9,32.6,25.4,4.3,23.4
Clementi,2020,10,2020,3,7,46.6,27.4,34.6,23.6,4.7,22.7
Clementi,2020,11,2020,3,8,0.8,28,34,25.1,4,19.1
Clementi,2020,11,2020,3,9,2,28.5,34,25,4,18.7
Clementi,2020,11,2020,3,10,0,29.1,34.6,26,5,22.7
Clementi,2020,11,2020,3,11,0,28.9,34.7,26.2,5.8,31.3
Clementi,2020,11,2020,3,12,0,28.6,33.6,25.7,7.2,29.2
Clementi,2020,11,2020,3,13,0,29.2,35.2,25.8,5.8,22
Clementi,2020,11,2020,3,14,0,29,33.7,26.4,6.5,26.3
Clementi,2020,12,2020,3,15,0.2,29,33.9,26.5,7.9,30.2
Clementi,2020,12,2020,3,16,0,28.5,32,26.7,7.9,33.8
Clementi,2020,12,2020,3,17,0,28.6,33,25.8,7.9,37.8
Clementi,2020,12,2020,3,18,1,28.1,33.5,25.4,6.5,31
Clementi,2020,12,2020,3,19,0.2,28.3,34,25.4,4.7,20.9
Clementi,2020,12,2020,3,20,7.8,27.9,34.1,25.8,5,22
Clementi,2020,12,2020,3,21,17.6,27.5,32.3,24.6,5,23.8
Clementi,2020,13,2020,3,22,12.6,27.1,34.7,23.5,4,21.2
Clementi,2020,13,2020,3,23,16.6,26.5,30.6,23.5,3.2,17.6
Clementi,2020,13,2020,3,24,0.2,28.1,34.6,24.8,5.8,27
Clementi,2020,13,2020,3,25,1.2,28.3,33.4,25.7,4,17.6
Clementi,2020,13,2020,3,26,0.4,28.8,34.2,25.8,5.8,22.7
Clementi,2020,13,2020,3,27,5.2,28.4,35.9,25.6,4.3,21.2
Clementi,2020,13,2020,3,28,0.2,28.5,34.9,25.8,4.7,24.5
Clementi,2020,14,2020,3,29,0,28.9,34.6,25.9,5.8,27
Clementi,2020,14,2020,3,30,0,28.7,35.3,25.8,5.4,28.1
Clementi,2020,14,2020,3,31,0,29.3,35.4,26.4,5.8,23
Clementi,2020,14,2020,4,1,2.8,29.3,35.4,26.1,4.6,25.6
Clementi,2020,14,2020,4,2,23.4,28.2,35.3,23.7,4.6,46.5
Clementi,2020,14,2020,4,3,23.4,28,33.1,23.8,4.7,20.9
Clementi,2020,14,2020,4,4,0,29.3,33.8,26.5,5.2,26.3
Clementi,2020,15,2020,4,5,28,27.9,34.3,23.3,4.2,48.5
Clementi,2020,15,2020,4,6,0.2,27.6,31.2,25.2,3.3,20.9
Clementi,2020,15,2020,4,7,40.4,27.2,34.5,23.1,3.5,16.5
Clementi,2020,15,2020,4,8,22,27.7,34.6,24.3,4.4,20.9
Clementi,2020,15,2020,4,9,0,28.9,34.8,25.1,5.6,25.9
Clementi,2020,15,2020,4,10,0,29,35.8,25.5,5,19.1
Clementi,2020,15,2020,4,11,0,28.6,33.2,26.5,5,19.8
Clementi,2020,16,2020,4,12,1,28.7,33.9,26.4,5.1,24.1
Clementi,2020,16,2020,4,13,30.8,27.8,34.5,23.7,4.4,28.5
Clementi,2020,16,2020,4,14,0,29,34.5,26.2,6.5,28.5
Clementi,2020,16,2020,4,15,3.4,29,34.5,26.3,6.4,31.7
Clementi,2020,16,2020,4,16,0,29.5,34.6,26.4,6.6,25.2
Clementi,2020,16,2020,4,17,0,29.6,34.8,26.8,4.9,20.9
Clementi,2020,16,2020,4,18,0.2,29.5,34.5,26.6,5.4,22.4
Clementi,2020,17,2020,4,19,0,30,33.8,27.1,5.3,20.2
Clementi,2020,17,2020,4,20,0,30.1,35,27.1,5.9,20.2
Clementi,2020,17,2020,4,21,7.6,28.8,35,24,4.2,35.2
Clementi,2020,17,2020,4,22,0.4,29.6,35.1,26.8,5.2,22.6
Clementi,2020,17,2020,4,23,3.6,28.4,32.4,26,3.8,24.8
Clementi,2020,17,2020,4,24,43,27.5,35.1,23.7,3.9,29.4
Clementi,2020,17,2020,4,25,0.2,27.3,33,25.6,3.5,24.4
Clementi,2020,18,2020,4,26,18.4,27.1,32.8,24.7,2.9,16.9
Clementi,2020,18,2020,4,27,3.8,27.4,31,24.5,3.4,27.8
Clementi,2020,18,2020,4,28,0,28.9,33.3,25.7,3.7,13.3
Clementi,2020,18,2020,4,29,13,28.7,33.8,24.1,5.1,21.7
Clementi,2020,18,2020,4,30,23.6,27.3,33.5,24.8,4.1,17.2
Clementi,2020,18,2020,5,1,18.4,26.9,32,24.6,NA,NA
Clementi,2020,18,2020,5,2,0,28.8,33.1,26,3.9,17.6
Clementi,2020,19,2020,5,3,9.4,28.9,34.1,24.8,4,23.7
Clementi,2020,19,2020,5,4,5,27.8,30.5,26.4,4.3,17.2
Clementi,2020,19,2020,5,5,0,28.9,34.6,25.5,4.9,26.7
Clementi,2020,19,2020,5,6,2.6,28.3,31.9,23.8,5.3,24.8
Clementi,2020,19,2020,5,7,0,29.8,34.5,27.1,5.2,20.6
Clementi,2020,19,2020,5,8,29.2,29,33.5,24.5,NA,NA
Clementi,2020,19,2020,5,9,0,30.3,34.6,28,7.6,22.4
Clementi,2020,20,2020,5,10,1.2,29,32.3,25.7,6.4,24.8
Clementi,2020,20,2020,5,11,1,28.8,32.7,25.6,5,28.2
Clementi,2020,20,2020,5,12,0,29.8,33.4,27.5,6,25.6
Clementi,2020,20,2020,5,13,11.2,28.1,31.5,24.5,5.5,30.6
Clementi,2020,20,2020,5,14,2,28.7,33.5,25.6,5.2,25.6
Clementi,2020,20,2020,5,15,0.8,29.5,32.8,27,6.9,21.3
Clementi,2020,20,2020,5,16,0,29.8,33.9,27.9,6.6,24.1
Clementi,2020,21,2020,5,17,47.6,28.8,33.1,24,NA,NA
Clementi,2020,21,2020,5,18,0.6,29.2,33.5,25.1,6,18.3
Clementi,2020,21,2020,5,19,0,30.3,33.7,27.9,6.3,19.4
Clementi,2020,21,2020,5,20,22,28.4,31.6,23.2,5.1,23.7
Clementi,2020,21,2020,5,21,1.8,29,35.5,26.5,4.5,25.9
Clementi,2020,21,2020,5,22,39,27.6,34.8,23.8,NA,NA
Clementi,2020,21,2020,5,23,4,27.5,31.2,24.5,4.5,18.3
Clementi,2020,22,2020,5,24,0,29.3,33.4,26.1,5.4,20.6
Clementi,2020,22,2020,5,25,0,29.9,34.8,27.1,5.7,21.7
Clementi,2020,22,2020,5,26,33,29.1,33.4,24.8,4.5,24.8
Clementi,2020,22,2020,5,27,7,27.8,31.8,25.3,4.3,16.9
Clementi,2020,22,2020,5,28,5.4,28.9,34.6,24.8,5.6,22.4
Clementi,2020,22,2020,5,29,0,28.6,32.8,26.5,5.3,19.8
Clementi,2020,22,2020,5,30,0,28.3,34,26.4,5.5,22.4
Clementi,2020,23,2020,5,31,0,28.5,33.7,26.2,6,22.6
Clementi,2020,23,2020,6,1,1.4,26.7,29.9,24.7,5.6,25.9
Clementi,2020,23,2020,6,2,0,29,33.7,25,6.2,20.9
Clementi,2020,23,2020,6,3,0,29,33,27.2,7,20.9
Clementi,2020,23,2020,6,4,37,28.1,32.7,24,NA,22.6
Clementi,2020,23,2020,6,5,0.6,28.1,31.2,25.1,8.5,26.7
Clementi,2020,23,2020,6,6,3,27.2,28.9,24.6,5.1,20.2
Clementi,2020,24,2020,6,7,0,29.3,33.6,26.8,6.9,20.9
Clementi,2020,24,2020,6,8,0,29.8,35,26.7,6,25.2
Clementi,2020,24,2020,6,9,0,29.8,32.6,27.6,8.8,25.2
Clementi,2020,24,2020,6,10,4.6,29,32.4,23.7,7.6,27
Clementi,2020,24,2020,6,11,0,28.8,33,25.5,6,20.2
Clementi,2020,24,2020,6,12,20,28.5,31.4,24.6,6,38.2
Clementi,2020,24,2020,6,13,44.4,25.6,27.7,23.6,NA,NA
Clementi,2020,25,2020,6,14,1.8,27.8,32.1,25,6.9,20.9
Clementi,2020,25,2020,6,15,0.4,29.2,32.5,27.3,8.6,28.2
Clementi,2020,25,2020,6,16,15,27.8,31.5,24.7,5.3,22
Clementi,2020,25,2020,6,17,13.8,26.6,29.7,24.3,NA,NA
Clementi,2020,25,2020,6,18,0.4,27.5,31.9,25,5.8,17.6
Clementi,2020,25,2020,6,19,2,27.8,32,25.1,7.3,23
Clementi,2020,25,2020,6,20,25,26.3,28.6,23.8,NA,NA
Clementi,2020,26,2020,6,21,10.4,26.1,27.7,24.3,NA,NA
Clementi,2020,26,2020,6,22,1.6,26.9,30.1,24.5,6.2,24.1
Clementi,2020,26,2020,6,23,91.6,26,28.5,23.1,NA,NA
Clementi,2020,26,2020,6,24,11.2,26.4,27.1,24.6,NA,NA
Clementi,2020,26,2020,6,25,0,28,31.4,25.4,8.7,22
Clementi,2020,26,2020,6,26,0,28.6,31.5,26.5,9.4,24.1
Clementi,2020,26,2020,6,27,0,28.8,31,27.8,9.6,28.5
Clementi,2020,27,2020,6,28,8.6,28.8,32.4,23.8,11.2,27
Clementi,2020,27,2020,6,29,0.6,29,31.6,27.3,10.6,27.8
Clementi,2020,27,2020,6,30,0,29.1,32.1,27.3,11.3,27
East Coast Parkway,2020,1,2019,12,29,0,27.9,30.7,26.2,16.2,49.3
East Coast Parkway,2020,1,2019,12,30,0,28,30.9,26.1,17.3,52.6
East Coast Parkway,2020,1,2019,12,31,0,28,31.4,25.9,16.2,58.3
East Coast Parkway,2020,1,2020,1,1,0,28,30.5,26.3,16.9,58
East Coast Parkway,2020,1,2020,1,2,0,27.8,29.8,26.3,15.1,53.3
East Coast Parkway,2020,1,2020,1,3,0.2,28.1,30.7,26.6,16.2,60.5
East Coast Parkway,2020,1,2020,1,4,0,27.8,30,26.2,16.9,59.8
East Coast Parkway,2020,2,2020,1,5,0,27.8,30.6,25.8,18.7,61.6
East Coast Parkway,2020,2,2020,1,6,15,26.6,30.5,24.6,12.2,65.2
East Coast Parkway,2020,2,2020,1,7,3.6,26.4,29.3,24.2,13,65.2
East Coast Parkway,2020,2,2020,1,8,0,27.8,30.5,25.8,16.9,67.3
East Coast Parkway,2020,2,2020,1,9,0,27.9,30.6,26.5,16.9,63.7
East Coast Parkway,2020,2,2020,1,10,4,27.4,29.7,24.6,11.9,49.3
East Coast Parkway,2020,2,2020,1,11,0,27.8,30.4,25.9,11.2,44.3
East Coast Parkway,2020,3,2020,1,12,1,27.6,31.2,25.9,11.5,43.2
East Coast Parkway,2020,3,2020,1,13,0,27.5,30.6,25.4,15.5,58.7
East Coast Parkway,2020,3,2020,1,14,0,27.5,30.4,25.7,15.1,52.2
East Coast Parkway,2020,3,2020,1,15,0,27.9,30.4,26.4,15.8,52.9
East Coast Parkway,2020,3,2020,1,16,0,28,30.6,26.5,13.7,46.8
East Coast Parkway,2020,3,2020,1,17,0,28,31.3,25.9,15.5,53.3
East Coast Parkway,2020,3,2020,1,18,0,28.2,31.6,26.3,15.5,52.2
East Coast Parkway,2020,4,2020,1,19,0,28.4,30.9,26.7,14.4,46.8
East Coast Parkway,2020,4,2020,1,20,0,28.3,31.1,27,16.2,47.9
East Coast Parkway,2020,4,2020,1,21,14.6,26.8,28.1,24.5,14.8,51.5
East Coast Parkway,2020,4,2020,1,22,0,28.2,30.8,26.4,17.3,54.7
East Coast Parkway,2020,4,2020,1,23,0,28.1,31.2,26.3,17.3,64.1
East Coast Parkway,2020,4,2020,1,24,0,27.8,30.6,26.1,18,58.7
East Coast Parkway,2020,4,2020,1,25,0,27.9,31.2,25.7,13.3,44.6
East Coast Parkway,2020,5,2020,1,26,0,28,31.7,25.9,12.6,40
East Coast Parkway,2020,5,2020,1,27,17.6,27.8,30.9,26.1,11.2,32.8
East Coast Parkway,2020,5,2020,1,28,0.2,28.1,30.5,26.3,13,33.5
East Coast Parkway,2020,5,2020,1,29,17.2,27,30.4,24.5,10.1,39.6
East Coast Parkway,2020,5,2020,1,30,0,27.4,30.1,24.7,11.2,46.8
East Coast Parkway,2020,5,2020,1,31,0,28.3,31,26.8,13.7,49.7
East Coast Parkway,2020,5,2020,2,1,0,28.3,30.8,26.2,14.4,47.2
East Coast Parkway,2020,6,2020,2,2,0.2,27.8,30.1,26.4,18.7,61.9
East Coast Parkway,2020,6,2020,2,3,0,27.9,30.5,26.3,16.2,55.1
East Coast Parkway,2020,6,2020,2,4,0,27.5,30.6,25.5,13.7,50.8
East Coast Parkway,2020,6,2020,2,5,0,27.9,31.4,25.4,15.5,51.1
East Coast Parkway,2020,6,2020,2,6,0,28,30.9,26.2,16.9,54
East Coast Parkway,2020,6,2020,2,7,0,27.9,30.4,26.4,18.4,64.1
East Coast Parkway,2020,6,2020,2,8,0,27.8,30.4,25.6,12.2,48.2
East Coast Parkway,2020,7,2020,2,9,7,26.7,29.2,24.1,9,47.2
East Coast Parkway,2020,7,2020,2,10,0,27,30.3,24.2,10.1,32.4
East Coast Parkway,2020,7,2020,2,11,51.4,26.8,29.3,25,9.7,44.3
East Coast Parkway,2020,7,2020,2,12,0,28,30.4,26,10.4,40
East Coast Parkway,2020,7,2020,2,13,0,28.4,31.4,26.6,15.5,47.2
East Coast Parkway,2020,7,2020,2,14,0,28.3,31.4,26.5,12.2,45.4
East Coast Parkway,2020,7,2020,2,15,0,28.1,31.4,26.1,10.8,36.4
East Coast Parkway,2020,8,2020,2,16,0,28.1,30.5,26.8,11.2,47.9
East Coast Parkway,2020,8,2020,2,17,0,28.6,32,26.4,13.7,48.2
East Coast Parkway,2020,8,2020,2,18,6.8,27.1,30.4,24.5,12.2,51.1
East Coast Parkway,2020,8,2020,2,19,1.6,28,30.6,26,17.3,56.5
East Coast Parkway,2020,8,2020,2,20,1.4,27.9,30.6,25.4,18,61.6
East Coast Parkway,2020,8,2020,2,21,11.8,27.3,29.7,24.6,16.2,65.5
East Coast Parkway,2020,8,2020,2,22,0,28.1,30.5,25.9,18,62.6
East Coast Parkway,2020,9,2020,2,23,0,28.1,30.5,25.3,19.1,61.9
East Coast Parkway,2020,9,2020,2,24,2.4,27.2,29.5,25.1,16.2,64.4
East Coast Parkway,2020,9,2020,2,25,0,28.1,30.9,26.2,15.5,54.7
East Coast Parkway,2020,9,2020,2,26,0,28.2,31.1,26,17.3,53.6
East Coast Parkway,2020,9,2020,2,27,0,28.2,31.2,26.3,16.2,50
East Coast Parkway,2020,9,2020,2,28,0,28.3,31.3,26.6,16.9,56.5
East Coast Parkway,2020,9,2020,2,29,0,28,30.8,26.1,17.3,55.4
East Coast Parkway,2020,10,2020,3,1,0,28.1,31.3,25.8,15.1,52.6
East Coast Parkway,2020,10,2020,3,2,0,28.3,31.9,25.8,14.4,49.3
East Coast Parkway,2020,10,2020,3,3,0,28.4,31.5,26.5,14.4,53.3
East Coast Parkway,2020,10,2020,3,4,0,28.7,32.2,26.5,13,44.3
East Coast Parkway,2020,10,2020,3,5,0,27.9,29.9,26.9,11.9,36.7
East Coast Parkway,2020,10,2020,3,6,0,28.4,30.7,26.8,10.1,43.9
East Coast Parkway,2020,10,2020,3,7,1.6,28.1,32.3,26.1,10.8,40.3
East Coast Parkway,2020,11,2020,3,8,2,27.9,30.7,26.4,10.1,33.8
East Coast Parkway,2020,11,2020,3,9,0,27.9,30,25.9,10.4,34.2
East Coast Parkway,2020,11,2020,3,10,0,28.2,30.5,26.5,11.5,32.8
East Coast Parkway,2020,11,2020,3,11,0,28.8,33.3,27.1,11.9,41
East Coast Parkway,2020,11,2020,3,12,0,28.9,32.1,26.6,14.4,52.9
East Coast Parkway,2020,11,2020,3,13,0,28.7,31.9,26.8,14,41
East Coast Parkway,2020,11,2020,3,14,0,28.7,31.8,26.9,11.2,36.4
East Coast Parkway,2020,12,2020,3,15,0,29.2,32.1,27.4,12.6,43.9
East Coast Parkway,2020,12,2020,3,16,0,29,31.7,27.5,14.4,52.6
East Coast Parkway,2020,12,2020,3,17,0,28.8,31.7,26.5,14.8,52.2
East Coast Parkway,2020,12,2020,3,18,0,28.9,32.3,26.8,15.1,47.9
East Coast Parkway,2020,12,2020,3,19,0,28.5,31.6,26.6,12.2,43.2
East Coast Parkway,2020,12,2020,3,20,0,28.1,30.2,26.3,10.8,41.4
