Station,Date,Epiyear,Epiweek,Rainfall,Mean_temp,Temp_range
Khatib,2018-04-04,2018,14,0,28.8,7.699999999999999
Khatib,2018-04-05,2018,14,0,28.6,9.299999999999997
Khatib,2018-04-06,2018,14,0,28.5,8
Khatib,2018-04-07,2018,14,21,27.8,8.200000000000003
Khatib,2018-04-08,2018,15,0,28.6,7.099999999999998
Khatib,2018-04-09,2018,15,0,28.9,7.399999999999999
Khatib,2018-04-10,2018,15,0,NA,NA
Khatib,2018-04-11,2018,15,0,NA,NA
Khatib,2018-04-12,2018,15,0,29.9,9
Khatib,2018-04-13,2018,15,0,29.7,7.100000000000001
Khatib,2018-04-14,2018,15,28.8,27.6,8.299999999999997
Khatib,2018-04-15,2018,16,3.8,26.8,8.199999999999996
Khatib,2018-04-16,2018,16,9.6,26.1,5.699999999999999
Khatib,2018-04-17,2018,16,0,27.7,9.499999999999996
Khatib,2018-04-18,2018,16,0,29.1,8.399999999999999
Khatib,2018-04-19,2018,16,0,28.1,8.699999999999996
Khatib,2018-04-20,2018,16,NA,NA,NA
Khatib,2018-04-21,2018,16,NA,NA,NA
Khatib,2018-04-22,2018,17,NA,NA,NA
Khatib,2018-04-23,2018,17,NA,NA,NA
Khatib,2018-04-24,2018,17,0,27.8,8.200000000000003
Khatib,2018-04-25,2018,17,0,29,9.199999999999996
Khatib,2018-04-26,2018,17,10.8,28.3,8.599999999999998
Khatib,2018-04-27,2018,17,27.4,26.2,8.7
Khatib,2018-04-28,2018,17,10,26.7,11.100000000000001
Khatib,2018-04-29,2018,18,0.2,28.8,8.8
Khatib,2018-04-30,2018,18,0.2,28.8,7
Khatib,2018-05-01,2018,18,7.2,26.4,4.400000000000002
Khatib,2018-05-02,2018,18,6.6,27.1,10
Khatib,2018-05-03,2018,18,22.2,26.9,10.600000000000001
Khatib,2018-05-04,2018,18,8,28.3,9.200000000000003
Khatib,2018-05-05,2018,18,1.6,27.5,7.300000000000001
Khatib,2018-05-06,2018,19,0,28.6,8.5
Khatib,2018-05-07,2018,19,0,29.2,9.300000000000004
Khatib,2018-05-08,2018,19,0,29.7,7.800000000000004
Khatib,2018-05-09,2018,19,0,30.4,6
Khatib,2018-05-10,2018,19,0,29.2,7.300000000000004
Khatib,2018-05-11,2018,19,0,29.5,6.199999999999999
Khatib,2018-05-12,2018,19,NA,NA,NA
Khatib,2018-05-13,2018,20,NA,NA,NA
Khatib,2018-05-14,2018,20,NA,NA,NA
Khatib,2018-05-15,2018,20,5,27.8,6.400000000000002
Khatib,2018-05-16,2018,20,22,26.7,8.699999999999996
Khatib,2018-05-17,2018,20,5,27.5,8.899999999999999
Khatib,2018-05-18,2018,20,60.6,27.2,10.7
Khatib,2018-05-19,2018,20,0.2,27,8.800000000000004
Khatib,2018-05-20,2018,21,0.8,26.6,5.600000000000001
Khatib,2018-05-21,2018,21,5,27.5,7.800000000000001
Khatib,2018-05-22,2018,21,2.2,27.8,7.5000000000000036
Khatib,2018-05-23,2018,21,6.4,27.2,6.600000000000001
Khatib,2018-05-24,2018,21,1,28.6,10
Khatib,2018-05-25,2018,21,1,28.8,8.2
Khatib,2018-05-26,2018,21,12.6,27.3,8
Khatib,2018-05-27,2018,22,9.8,27.2,6.900000000000002
Khatib,2018-05-28,2018,22,12.2,27.4,5.200000000000003
Khatib,2018-05-29,2018,22,11.6,27.6,7.9999999999999964
Khatib,2018-05-30,2018,22,0,27.5,6.300000000000001
Khatib,2018-05-31,2018,22,0,27.7,5.900000000000002
Khatib,2018-06-01,2018,22,16.6,27.5,8.200000000000003
Khatib,2018-06-02,2018,22,38.8,26.8,8.7
Khatib,2018-06-03,2018,23,0,28.4,8.200000000000003
Khatib,2018-06-04,2018,23,0,29,8.199999999999996
Khatib,2018-06-05,2018,23,0,29,8.800000000000004
Khatib,2018-06-06,2018,23,0,29.7,8
Khatib,2018-06-07,2018,23,0,30,6.899999999999999
Khatib,2018-06-08,2018,23,1.2,28.6,9
Khatib,2018-06-09,2018,23,0,28.6,7.5
Khatib,2018-06-10,2018,24,0,29,5.600000000000001
Khatib,2018-06-11,2018,24,0,29.6,7.200000000000003
Khatib,2018-06-12,2018,24,0,29.2,6.100000000000001
Khatib,2018-06-13,2018,24,8.4,27.5,7.600000000000001
Khatib,2018-06-14,2018,24,8.4,27.4,8.600000000000001
Khatib,2018-06-15,2018,24,42,26.2,6.099999999999998
Khatib,2018-06-16,2018,24,0,28.6,7.600000000000001
Khatib,2018-06-17,2018,25,0,28.9,6.800000000000001
Khatib,2018-06-18,2018,25,28,27.9,7.699999999999999
Khatib,2018-06-19,2018,25,13,27.2,6.699999999999999
Khatib,2018-06-20,2018,25,6,25.9,6.399999999999999
Khatib,2018-06-21,2018,25,1.2,27.3,7.799999999999997
Khatib,2018-06-22,2018,25,0.8,28.1,8.5
Khatib,2018-06-23,2018,25,15.6,26.1,5.900000000000002
Khatib,2018-06-24,2018,26,0,26.7,7.699999999999999
Khatib,2018-06-25,2018,26,3.4,26.3,7.099999999999998
Khatib,2018-06-26,2018,26,8.8,25.8,4.100000000000001
Khatib,2018-06-27,2018,26,13.8,24.9,3.5
Khatib,2018-06-28,2018,26,0.2,27.3,8.5
Khatib,2018-06-29,2018,26,28,25,4.199999999999999
Khatib,2018-06-30,2018,26,0,27.3,6.800000000000001
Khatib,2018-07-01,2018,27,19.2,25.6,7.100000000000001
Khatib,2018-07-02,2018,27,0.2,26.9,7.5
Khatib,2018-07-03,2018,27,25,26.5,8.7
Khatib,2018-07-04,2018,27,0.2,27.6,8.500000000000004
Khatib,2018-07-05,2018,27,0,28.3,7.799999999999997
Khatib,2018-07-06,2018,27,0,28.6,6.800000000000001
Khatib,2018-07-07,2018,27,0.4,27.9,6.599999999999998
Khatib,2018-07-08,2018,28,0,28.3,6.700000000000003
Khatib,2018-07-09,2018,28,0.2,28.7,5.400000000000002
Khatib,2018-07-10,2018,28,1.2,26.7,5.5
Khatib,2018-07-11,2018,28,0,27.7,6.5
Khatib,2018-07-12,2018,28,0,29,8.8
Khatib,2018-07-13,2018,28,0,29.2,5.900000000000002
Khatib,2018-07-14,2018,28,8,27.7,8.8
Khatib,2018-07-15,2018,29,6,27.1,8.7
Khatib,2018-07-16,2018,29,0,28.3,7.900000000000002
Khatib,2018-07-17,2018,29,0,29,5.199999999999999
Khatib,2018-07-18,2018,29,0,29.1,5.100000000000001
Khatib,2018-07-19,2018,29,19.6,28.2,8
Khatib,2018-07-20,2018,29,0.8,28.6,7
Khatib,2018-07-21,2018,29,0.8,27.9,6.699999999999999
Khatib,2018-07-22,2018,30,1,27.9,6.199999999999999
Khatib,2018-07-23,2018,30,0,29.1,7.799999999999997
Khatib,2018-07-24,2018,30,0,29.7,6.799999999999997
Khatib,2018-07-25,2018,30,20.4,26.9,6.300000000000001
Khatib,2018-07-26,2018,30,0,28.1,9.5
Khatib,2018-07-27,2018,30,0,29.2,7.400000000000002
Khatib,2018-07-28,2018,30,0,29.6,6.699999999999999
Khatib,2018-07-29,2018,31,0,29,6.899999999999999
Khatib,2018-07-30,2018,31,27.2,26.5,5.5
Khatib,2018-07-31,2018,31,0,27.6,6.700000000000003
Khatib,2018-08-01,2018,31,0.6,26.3,2.6999999999999993
Khatib,2018-08-02,2018,31,0,27.8,7.400000000000002
Khatib,2018-08-03,2018,31,0,28.4,7.199999999999999
Khatib,2018-08-04,2018,31,1.4,27.9,7
Khatib,2018-08-05,2018,32,13.6,27.2,5.800000000000001
Khatib,2018-08-06,2018,32,0,28.2,7
Khatib,2018-08-07,2018,32,0,28.3,5.5
Khatib,2018-08-08,2018,32,4,26.4,7.899999999999999
Khatib,2018-08-09,2018,32,0,28.1,7.200000000000003
Khatib,2018-08-10,2018,32,0,28.8,6.900000000000002
Khatib,2018-08-11,2018,32,0,29,8.200000000000003
Khatib,2018-08-12,2018,33,0,29.1,8.2
Khatib,2018-08-13,2018,33,0,29.8,6.200000000000003
Khatib,2018-08-14,2018,33,NA,NA,NA
Khatib,2018-08-15,2018,33,0,NA,NA
Khatib,2018-08-16,2018,33,0,29.5,6.600000000000001
Khatib,2018-08-17,2018,33,0.4,28.6,6.300000000000001
Khatib,2018-08-18,2018,33,0.8,29,7.100000000000001
Khatib,2018-08-19,2018,34,0,29.5,5.399999999999999
Khatib,2018-08-20,2018,34,1.6,29.1,5.700000000000003
Khatib,2018-08-21,2018,34,0,28.9,8
Khatib,2018-08-22,2018,34,75.4,26.6,5.199999999999999
Khatib,2018-08-23,2018,34,1.6,28.3,9.2
Khatib,2018-08-24,2018,34,6.8,26.1,5.099999999999998
Khatib,2018-08-25,2018,34,0,27.5,8.200000000000003
Khatib,2018-08-26,2018,35,0,28.7,8.800000000000004
Khatib,2018-08-27,2018,35,0,29.2,7.200000000000003
Khatib,2018-08-28,2018,35,0.6,27.4,7.400000000000002
Khatib,2018-08-29,2018,35,0.2,27.4,7
Khatib,2018-08-30,2018,35,0,28.3,8.8
Khatib,2018-08-31,2018,35,13.8,26.9,9.3
Khatib,2018-09-01,2018,35,20.2,26,10.099999999999998
Khatib,2018-09-02,2018,36,0.6,26.1,5.800000000000001
Khatib,2018-09-03,2018,36,0.2,26.9,7.600000000000001
Khatib,2018-09-04,2018,36,25.6,25,5.299999999999997
Khatib,2018-09-05,2018,36,0,26.4,7.5
Khatib,2018-09-06,2018,36,0,27.6,8.399999999999999
Khatib,2018-09-07,2018,36,25.2,25.9,6.699999999999999
Khatib,2018-09-08,2018,36,4,26.3,7.400000000000002
Khatib,2018-09-09,2018,37,25,26.5,7.300000000000001
Khatib,2018-09-10,2018,37,1.8,26.3,7.900000000000002
Khatib,2018-09-11,2018,37,2,26.2,5.900000000000002
Khatib,2018-09-12,2018,37,1.6,27,7.399999999999999
Khatib,2018-09-13,2018,37,0,28.1,8.600000000000001
Khatib,2018-09-14,2018,37,0,28.5,8.5
Khatib,2018-09-15,2018,37,0,28.4,5.5
Khatib,2018-09-16,2018,38,0,28.3,4.5
Khatib,2018-09-17,2018,38,0,28.8,6.899999999999999
Khatib,2018-09-18,2018,38,0,27.4,7
Khatib,2018-09-19,2018,38,60.6,26.4,10
Khatib,2018-09-20,2018,38,15.8,25.7,9.8
Khatib,2018-09-21,2018,38,31.4,25.2,10
Khatib,2018-09-22,2018,38,0.4,26.6,8.7
Khatib,2018-09-23,2018,39,0,28.4,9.799999999999997
Khatib,2018-09-24,2018,39,0,28.8,8.899999999999999
Khatib,2018-09-25,2018,39,0,28.9,8.399999999999999
Khatib,2018-09-26,2018,39,6.8,27.9,8.400000000000002
Khatib,2018-09-27,2018,39,0,28.8,8.499999999999996
Khatib,2018-09-28,2018,39,0,29.4,7.899999999999999
Khatib,2018-09-29,2018,39,0,29.2,8.8
Khatib,2018-09-30,2018,40,0,29.3,7.5
Khatib,2018-10-01,2018,40,0,29.4,6.600000000000001
Khatib,2018-10-02,2018,40,0,29.4,8.600000000000001
Khatib,2018-10-03,2018,40,0.2,29.5,7.800000000000001
Khatib,2018-10-04,2018,40,0,29.9,6.699999999999999
Khatib,2018-10-05,2018,40,0,29.5,8.199999999999996
Khatib,2018-10-06,2018,40,5.2,28.2,8.500000000000004
Khatib,2018-10-07,2018,41,0.2,27.2,6.700000000000003
Khatib,2018-10-08,2018,41,13.6,26.3,8.300000000000004
Khatib,2018-10-09,2018,41,8.4,26.2,6.699999999999999
Khatib,2018-10-10,2018,41,69,25.8,8.399999999999999
Khatib,2018-10-11,2018,41,33.4,26.3,8.800000000000004
Khatib,2018-10-12,2018,41,15.2,26.5,7.899999999999999
Khatib,2018-10-13,2018,41,0.6,26.6,5.699999999999999
Khatib,2018-10-14,2018,42,8,25.5,3.1000000000000014
Khatib,2018-10-15,2018,42,0.2,28.1,9.7
Khatib,2018-10-16,2018,42,0.2,27.2,9.100000000000001
Khatib,2018-10-17,2018,42,0.6,26.8,7.799999999999997
Khatib,2018-10-18,2018,42,5.4,26.2,6.600000000000001
Khatib,2018-10-19,2018,42,3.2,28,9.5
Khatib,2018-10-20,2018,42,0,28.6,8.3
Khatib,2018-10-21,2018,43,0,28.6,8.199999999999996
Khatib,2018-10-22,2018,43,0,28.8,9.900000000000002
Khatib,2018-10-23,2018,43,48.6,26.9,9.800000000000004
Khatib,2018-10-24,2018,43,1,27,8.300000000000004
Khatib,2018-10-25,2018,43,64.2,26.4,8.599999999999998
Khatib,2018-10-26,2018,43,6.8,27.7,8.899999999999999
Khatib,2018-10-27,2018,43,0.4,27.5,6.799999999999997
Khatib,2018-10-28,2018,44,6.2,26.6,7.800000000000001
Khatib,2018-10-29,2018,44,3,26.6,9.300000000000004
Khatib,2018-10-30,2018,44,7.4,27,8.8
Khatib,2018-10-31,2018,44,0,27.5,7.200000000000003
Khatib,2018-11-01,2018,44,1.6,26.3,4.899999999999999
Khatib,2018-11-02,2018,44,19.8,26.3,7.199999999999999
Khatib,2018-11-03,2018,44,15.8,26.4,6.800000000000001
Khatib,2018-11-04,2018,45,NA,NA,NA
Khatib,2018-11-05,2018,45,NA,NA,NA
Khatib,2018-11-06,2018,45,NA,NA,NA
Khatib,2018-11-07,2018,45,NA,NA,NA
Khatib,2018-11-08,2018,45,NA,NA,NA
Khatib,2018-11-09,2018,45,0.8,26.9,4.099999999999998
Khatib,2018-11-10,2018,45,12.8,27.1,8.5
Khatib,2018-11-11,2018,46,4.2,26.2,8.5
Khatib,2018-11-12,2018,46,46.2,26.9,8.800000000000004
Khatib,2018-11-13,2018,46,NA,NA,NA
Khatib,2018-11-14,2018,46,11.2,27.2,6.599999999999998
Khatib,2018-11-15,2018,46,12.8,25.9,7
Khatib,2018-11-16,2018,46,0,27.7,7.900000000000002
Khatib,2018-11-17,2018,46,14.6,26.9,8.5
Khatib,2018-11-18,2018,47,1.2,26.3,5.600000000000001
Khatib,2018-11-19,2018,47,21,26.3,9.2
Khatib,2018-11-20,2018,47,4.8,27.3,10.400000000000002
Khatib,2018-11-21,2018,47,25.4,26.2,7.600000000000001
Khatib,2018-11-22,2018,47,38.4,26.5,8.299999999999997
Khatib,2018-11-23,2018,47,1.4,27.4,9.099999999999998
Khatib,2018-11-24,2018,47,0.2,28.1,8.599999999999998
Khatib,2018-11-25,2018,48,7.4,27.8,8.299999999999997
Khatib,2018-11-26,2018,48,2.8,27.9,9.499999999999996
Khatib,2018-11-27,2018,48,0.2,27.1,5
Khatib,2018-11-28,2018,48,6.2,27.7,8.2
Khatib,2018-11-29,2018,48,8,27.3,7.5000000000000036
Khatib,2018-11-30,2018,48,4.2,27.4,5.600000000000001
Khatib,2018-12-01,2018,48,13.2,26.8,7
Khatib,2018-12-02,2018,49,10.4,26.7,8.8
Khatib,2018-12-03,2018,49,10.2,26.4,7.099999999999998
Khatib,2018-12-04,2018,49,10.8,27.6,8.600000000000001
Khatib,2018-12-05,2018,49,21.8,26.7,8.2
Khatib,2018-12-06,2018,49,3.4,26.6,7.300000000000001
Khatib,2018-12-07,2018,49,13.2,26.8,7.5
Khatib,2018-12-08,2018,49,9.4,26.8,8.2
Khatib,2018-12-09,2018,50,1.2,27.9,7.699999999999999
Khatib,2018-12-10,2018,50,18.8,27.3,8.000000000000004
Khatib,2018-12-11,2018,50,24.2,26,7.800000000000001
Khatib,2018-12-12,2018,50,20.2,26.3,7.400000000000002
Khatib,2018-12-13,2018,50,0,26.1,5.199999999999999
Khatib,2018-12-14,2018,50,0,26.8,6.899999999999999
Khatib,2018-12-15,2018,50,13.2,26.5,6.800000000000001
Khatib,2018-12-16,2018,51,28.4,26.4,9.100000000000001
Khatib,2018-12-17,2018,51,6,27.3,6.900000000000002
Khatib,2018-12-18,2018,51,0.2,28.3,7.4999999999999964
Khatib,2018-12-19,2018,51,1.8,27.6,8
Khatib,2018-12-20,2018,51,18.4,27.4,10.000000000000004
Khatib,2018-12-21,2018,51,1.8,27.9,8.299999999999997
Khatib,2018-12-22,2018,51,0,28.1,8.399999999999999
Khatib,2018-12-23,2018,52,3.6,27.1,9.200000000000003
Khatib,2018-12-24,2018,52,1.2,27.9,9.999999999999996
Khatib,2018-12-25,2018,52,0,28.1,8.699999999999996
Khatib,2018-12-26,2018,52,0.8,28,9.400000000000002
Khatib,2018-12-27,2018,52,0,27.6,6.5
Khatib,2018-12-28,2018,52,0,29,8.5
Khatib,2018-12-29,2018,52,0.2,28,6.800000000000001
Khatib,2018-12-30,2019,1,0.2,28.8,8.600000000000001
Khatib,2018-12-31,2019,1,16.4,27.3,8.600000000000001
Khatib,2019-01-01,2019,1,0,28.4,9.899999999999999
Khatib,2019-01-02,2019,1,0,28.7,8.600000000000001
Khatib,2019-01-03,2019,1,0,29.1,6.5000000000000036
Khatib,2019-01-04,2019,1,0,28.9,7.200000000000003
Khatib,2019-01-05,2019,1,26,27.7,7.899999999999999
Khatib,2019-01-06,2019,2,0,28.7,7
Khatib,2019-01-07,2019,2,0,28.9,6.800000000000001
Khatib,2019-01-08,2019,2,2,28.2,5.800000000000001
Khatib,2019-01-09,2019,2,0,28.7,6.899999999999999
Khatib,2019-01-10,2019,2,0,28.9,7
Khatib,2019-01-11,2019,2,2.6,28.4,7.700000000000003
Khatib,2019-01-12,2019,2,0,28.6,9
Khatib,2019-01-13,2019,3,14,27.8,7.599999999999998
Khatib,2019-01-14,2019,3,3.4,27.8,7
Khatib,2019-01-15,2019,3,0,28.4,7.600000000000001
Khatib,2019-01-16,2019,3,0,28.4,7
Khatib,2019-01-17,2019,3,34.8,26.4,7.9999999999999964
Khatib,2019-01-18,2019,3,49.2,25.8,5.5
Khatib,2019-01-19,2019,3,0,27.6,7.5
Khatib,2019-01-20,2019,4,0,28.4,7.5
Khatib,2019-01-21,2019,4,0,28.4,7.0000000000000036
Khatib,2019-01-22,2019,4,0,27.8,6.600000000000001
Khatib,2019-01-23,2019,4,0,28.2,7
Khatib,2019-01-24,2019,4,0,27.6,6.300000000000001
Khatib,2019-01-25,2019,4,0.2,27.3,7.400000000000002
Khatib,2019-01-26,2019,4,0,27.3,6.400000000000002
Khatib,2019-01-27,2019,5,2,27.9,7.100000000000001
Khatib,2019-01-28,2019,5,0.8,26.7,4.800000000000001
Khatib,2019-01-29,2019,5,0,28,7.399999999999999
Khatib,2019-01-30,2019,5,0,28.2,6.800000000000001
Khatib,2019-01-31,2019,5,0,27.8,7.100000000000001
Khatib,2019-02-01,2019,5,0,28.5,8.099999999999998
Khatib,2019-02-02,2019,5,0,28.4,7.600000000000001
Khatib,2019-02-03,2019,6,0,28.6,7.599999999999998
Khatib,2019-02-04,2019,6,0,29,8.400000000000002
Khatib,2019-02-05,2019,6,0,28.4,8.200000000000003
Khatib,2019-02-06,2019,6,0,28.1,8.899999999999999
Khatib,2019-02-07,2019,6,0.4,28,8.399999999999999
Khatib,2019-02-08,2019,6,0,28.7,8.500000000000004
Khatib,2019-02-09,2019,6,0,29.1,8.700000000000003
Khatib,2019-02-10,2019,7,0,28.8,8
Khatib,2019-02-11,2019,7,0,28.1,8.700000000000003
Khatib,2019-02-12,2019,7,0,28.9,11
Khatib,2019-02-13,2019,7,0,28.9,7.099999999999998
Khatib,2019-02-14,2019,7,0,29.2,7.400000000000002
Khatib,2019-02-15,2019,7,0,28.4,7.599999999999998
Khatib,2019-02-16,2019,7,0,28.6,9.200000000000003
Khatib,2019-02-17,2019,8,NA,NA,NA
Khatib,2019-02-18,2019,8,NA,NA,NA
Khatib,2019-02-19,2019,8,NA,NA,NA
Khatib,2019-02-20,2019,8,33.2,NA,NA
Khatib,2019-02-21,2019,8,0,NA,NA
Khatib,2019-02-22,2019,8,NA,NA,NA
Khatib,2019-02-23,2019,8,NA,NA,NA
Khatib,2019-02-24,2019,9,NA,NA,NA
Khatib,2019-02-25,2019,9,NA,NA,NA
Khatib,2019-02-26,2019,9,NA,NA,NA
Khatib,2019-02-27,2019,9,NA,NA,NA
Khatib,2019-02-28,2019,9,NA,NA,NA
Khatib,2019-03-01,2019,9,0,NA,NA
Khatib,2019-03-02,2019,9,0,28.5,8.5
Khatib,2019-03-03,2019,10,0,28.1,10.400000000000002
Khatib,2019-03-04,2019,10,34.6,27.7,10.7
Khatib,2019-03-05,2019,10,11.2,28.4,9.2
Khatib,2019-03-06,2019,10,0,28.7,6.0000000000000036
Khatib,2019-03-07,2019,10,0,29.3,7.400000000000002
Khatib,2019-03-08,2019,10,0,29.3,7.299999999999997
Khatib,2019-03-09,2019,10,0,29.3,8.600000000000001
Khatib,2019-03-10,2019,11,NA,NA,NA
Khatib,2019-03-11,2019,11,NA,NA,NA
Khatib,2019-03-12,2019,11,NA,NA,NA
Khatib,2019-03-13,2019,11,0,29.4,8.799999999999997
Khatib,2019-03-14,2019,11,0,29.1,8.600000000000001
Khatib,2019-03-15,2019,11,0,28.7,10.100000000000001
Khatib,2019-03-16,2019,11,0,28.7,10.700000000000003
Khatib,2019-03-17,2019,12,0,29.1,8.600000000000001
Khatib,2019-03-18,2019,12,0,29.1,10.700000000000003
Khatib,2019-03-19,2019,12,0,29.2,9.200000000000003
Khatib,2019-03-20,2019,12,0,29.3,7.800000000000004
Khatib,2019-03-21,2019,12,40,27.7,12.399999999999999
Khatib,2019-03-22,2019,12,NA,NA,NA
Khatib,2019-03-23,2019,12,NA,NA,NA
Khatib,2019-03-24,2019,13,NA,NA,NA
Khatib,2019-03-25,2019,13,NA,NA,NA
Khatib,2019-03-26,2019,13,NA,NA,NA
Khatib,2019-03-27,2019,13,NA,NA,NA
Khatib,2019-03-28,2019,13,33.8,27.5,11.3
Khatib,2019-03-29,2019,13,0,28.6,9.300000000000004
Khatib,2019-03-30,2019,13,0.4,27.8,7.700000000000003
Khatib,2019-03-31,2019,14,0,28.5,5.899999999999999
Khatib,2019-04-01,2019,14,5,27.2,8
Khatib,2019-04-02,2019,14,0,27.8,7.900000000000002
Khatib,2019-04-03,2019,14,16,27,9.499999999999996
Khatib,2019-04-04,2019,14,0,28.7,11
Khatib,2019-04-05,2019,14,0,28.7,8.800000000000004
Khatib,2019-04-06,2019,14,0,29.1,10
Khatib,2019-04-07,2019,15,0,29,10.600000000000001
Khatib,2019-04-08,2019,15,0,29.2,8.7
Khatib,2019-04-09,2019,15,15.8,28.9,8.400000000000002
Khatib,2019-04-10,2019,15,0,28.1,8.900000000000002
Khatib,2019-04-11,2019,15,0.8,27.5,6.5
Khatib,2019-04-12,2019,15,7.8,28.3,8.8
Khatib,2019-04-13,2019,15,0,29.2,8.499999999999996
Khatib,2019-04-14,2019,16,5.2,27.9,6.199999999999999
Khatib,2019-04-15,2019,16,0,29.2,10.500000000000004
Khatib,2019-04-16,2019,16,0,30.3,8
Khatib,2019-04-17,2019,16,0.2,30.2,9.5
Khatib,2019-04-18,2019,16,15,29.6,9.099999999999998
Khatib,2019-04-19,2019,16,62.6,28.5,10.599999999999998
Khatib,2019-04-20,2019,16,NA,NA,NA
Khatib,2019-04-21,2019,17,NA,NA,NA
Khatib,2019-04-22,2019,17,NA,NA,NA
Khatib,2019-04-23,2019,17,NA,NA,NA
Khatib,2019-04-24,2019,17,NA,NA,NA
Khatib,2019-04-25,2019,17,NA,NA,NA
Khatib,2019-04-26,2019,17,NA,NA,NA
Khatib,2019-04-27,2019,17,2.2,27.1,7.399999999999999
Khatib,2019-04-28,2019,18,0,29.4,10.3
Khatib,2019-04-29,2019,18,4.2,29,9.600000000000001
Khatib,2019-04-30,2019,18,0.2,27.8,8.5
Khatib,2019-05-01,2019,18,0,29,8.200000000000003
Khatib,2019-05-02,2019,18,6.8,28.1,7.799999999999997
Khatib,2019-05-03,2019,18,5.2,28.5,7.800000000000001
Khatib,2019-05-04,2019,18,0.4,27.7,7.600000000000001
Khatib,2019-05-05,2019,19,0,28.2,7.5
Khatib,2019-05-06,2019,19,0,29.6,8.299999999999997
Khatib,2019-05-07,2019,19,11.6,29.3,9.400000000000002
Khatib,2019-05-08,2019,19,42.8,26.4,7.800000000000001
Khatib,2019-05-09,2019,19,0,28.9,9
Khatib,2019-05-10,2019,19,11.2,28.9,11.400000000000002
Khatib,2019-05-11,2019,19,0,28.2,6.800000000000004
Khatib,2019-05-12,2019,20,0,28.7,7.699999999999999
Khatib,2019-05-13,2019,20,35,27.5,8.700000000000003
Khatib,2019-05-14,2019,20,6.8,28,8.800000000000004
Khatib,2019-05-15,2019,20,1.8,28.4,9.099999999999998
Khatib,2019-05-16,2019,20,7.8,NA,NA
Khatib,2019-05-17,2019,20,NA,NA,NA
Khatib,2019-05-18,2019,20,0,28.6,7.599999999999998
Khatib,2019-05-19,2019,21,2.4,26.9,6
Khatib,2019-05-20,2019,21,0,28.3,7.399999999999999
Khatib,2019-05-21,2019,21,0.6,27.5,7.300000000000001
Khatib,2019-05-22,2019,21,2,27.3,6.300000000000001
Khatib,2019-05-23,2019,21,0,28.6,7.699999999999999
Khatib,2019-05-24,2019,21,0,29.6,8.599999999999998
Khatib,2019-05-25,2019,21,0,28.4,8.5
Khatib,2019-05-26,2019,22,0.4,29.1,9.400000000000002
Khatib,2019-05-27,2019,22,0,29.2,6.899999999999999
Khatib,2019-05-28,2019,22,1.2,30,7.099999999999998
Khatib,2019-05-29,2019,22,9.8,28.8,8.299999999999997
Khatib,2019-05-30,2019,22,2.6,27.4,7.300000000000001
Khatib,2019-05-31,2019,22,NA,NA,NA
Khatib,2019-06-01,2019,22,0.4,27.6,7.199999999999999
Khatib,2019-06-02,2019,23,10,27.9,10.199999999999996
Khatib,2019-06-03,2019,23,43.6,26.2,6.899999999999999
Khatib,2019-06-04,2019,23,9,27.1,7.399999999999999
Khatib,2019-06-05,2019,23,0,28.3,7.599999999999998
Khatib,2019-06-06,2019,23,5.8,26.8,3.5
Khatib,2019-06-07,2019,23,14,25.8,3.1000000000000014
Khatib,2019-06-08,2019,23,0,NA,NA
Khatib,2019-06-09,2019,24,NA,NA,NA
Khatib,2019-06-10,2019,24,NA,NA,NA
Khatib,2019-06-11,2019,24,15.8,28.3,8.5
Khatib,2019-06-12,2019,24,29.4,26.6,5.699999999999999
Khatib,2019-06-13,2019,24,0.6,27.9,5.300000000000001
Khatib,2019-06-14,2019,24,1.4,29,7.5
Khatib,2019-06-15,2019,24,4,27.9,7.700000000000003
Khatib,2019-06-16,2019,25,0,28.9,7.700000000000003
Khatib,2019-06-17,2019,25,2.2,28.5,6.099999999999998
Khatib,2019-06-18,2019,25,2.6,27,4
Khatib,2019-06-19,2019,25,1.6,27.4,4.100000000000001
Khatib,2019-06-20,2019,25,8.2,27.7,7.5
Khatib,2019-06-21,2019,25,0.4,27.9,7.600000000000001
Khatib,2019-06-22,2019,25,28.4,26,8.700000000000003
Khatib,2019-06-23,2019,26,0,28.3,8.399999999999999
Khatib,2019-06-24,2019,26,2.6,28.4,7.599999999999998
Khatib,2019-06-25,2019,26,0,29.4,7.400000000000002
Khatib,2019-06-26,2019,26,0.2,28.1,6.199999999999999
Khatib,2019-06-27,2019,26,0,28.7,8.5
Khatib,2019-06-28,2019,26,0,29.6,6.800000000000001
Khatib,2019-06-29,2019,26,1,28.8,6.299999999999997
Khatib,2019-06-30,2019,27,0,28.5,6.200000000000003
Khatib,2019-07-01,2019,27,0,29.4,6.299999999999997
Khatib,2019-07-02,2019,27,0,29.6,6.800000000000001
Khatib,2019-07-03,2019,27,11.4,28.3,8.200000000000003
Khatib,2019-07-04,2019,27,0,29,8.700000000000003
Khatib,2019-07-05,2019,27,0,29.5,6.799999999999997
Khatib,2019-07-06,2019,27,5.6,28.7,7.599999999999998
Khatib,2019-07-07,2019,28,18.8,27.1,7.899999999999999
Khatib,2019-07-08,2019,28,16.8,26.6,8.899999999999999
Khatib,2019-07-09,2019,28,26.8,26.8,7.699999999999999
Khatib,2019-07-10,2019,28,0,29.2,6
Khatib,2019-07-11,2019,28,0,29.5,5.899999999999999
