name,add,lon,lat
FAMILY CARE CLINIC PTE LTD,BLK 415 BT BATOK WEST AVE 4 #01-272 Singapore 650415,103.746616,1.363224
FAMILY CARE MEDICAL CENTRE PTE LTD,916 Hougang Ave 9 #01-08 Singapore 530916,103.884238,1.374913
FAMILY DOCTORS AT 365,BLK 365 CORPORATION DRIVE #01-407 Singapore 610365,103.720119,1.337678
FAMILY HEALTH CLINIC,BLK 43 Holland Drive #01-65 Singapore 270043,103.7929039,1.307439
FAMILY HEALTH CLINIC & SURGERY,BLK 2 BALESTIER ROAD BALESTIER HILL SHOPPING CENTRE #01-651 Singapore 320002,103.8429309,1.325893
FAMILY HEALTH MEDICAL CENTRE,BLK 226G ANG MO KIO AVE 1 #01-681 Singapore 567226,103.839876,1.366851
FAMILY HEALTHCARE CLINIC & SURGERY,BLK 151 SERANGOON NORTH AVE 2 #01-35 Singapore 550151,103.874318,1.36926
FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD,BLK 523 HOUGANG AVE 6 #01-119 Singapore 530523,103.890519,1.3737299
FAMILY LIFE CLINIC,727 CLEMENTI WEST ST 2 #01-264 Singapore 120727,103.763716,1.304455
FAMILY MEDICAL CLINIC PTE LTD,BLK 280 BT BATOK EAST AVE 3 #01-317 Singapore 650280,103.757137,1.347743
FAMILY MEDICARE CLINIC & SURGERY,BLK 721 ANG MO KIO AVE 8 #01-2815 Singapore 560721,103.847542,1.372561
FAMILY MEDICINE CLINIC,BLK 58 MARINE TERRACE #01-65 Singapore 440058,103.9137329,1.306093
FAMILY MEDICINE CLINIC CHINATOWN,133 NEW BRIDGE ROAD CHINATOWN POINT #02-09 Singapore 059413,103.8449399,1.285202
FAMILY POINT CLINIC & SURGERY,BLK 399 YUNG SHENG ROAD #01-55 Singapore 610399,103.721053,1.3347739
FAMILYCARE CLINIC & SURGERY,BLK 85C TOA PAYOH LOR 4 #01-380 Singapore 313085,103.847346,1.336315
FAMILYCARE CLINIC AND SURGERY,BLK 55 CHAI CHEE DRIVE #01-188 Singapore 460055,103.919335,1.3265769
FAR EAST MEDICAL PRACTITIONERS PTE LTD,545 ORCHARD ROAD FAR EAST SHOPPING CENTRE #06-07 Singapore 238882,103.830139,1.3055779
FEMA CLINIC & SURGERY,10 SINARAN DRIVE NOVENA MEDICAL CENTER #09-32 Singapore 307506,103.844476,1.321061
FERNVALE FAMILY CLINIC,BLK 405C FERNVALE LANE #01-101 Singapore 793405,103.873532,1.389259
FINEST HEALTH MEDICAL CENTRE,19 LORONG 7 TOA PAYOH KIM KEAT PALM #01-268 Singapore 310019,103.856473,1.335312
FIRST CARE FAMILY CLINIC & SURGERY,253 JURONG EAST ST 24 #01-257 Singapore 600253,103.737137,1.343772
FIRST LIGHT FAMILY CLINIC & SURGERY,BLK 272 Bukit Batok East Avenue 4 #01-72 Singapore 650272,103.757788,1.348833
FIRST MEDICAL CENTRE (YISHUN) PTE LTD,BLK 110 YISHUN RING RD #01-399 Singapore 760110,103.829046,1.433558
FIRST MEDICAL CENTRE PTE LTD,BLK 169 STIRLING ROAD #01-1165 Singapore 140169,103.802955,1.290402
FIRST MEDICAL CLINIC & SURGERY,BLK 167 WOODLANDS ST 11 #01-11 Singapore 730167,103.775832,1.433204
FIRSTHEALTH CLINIC & SURGERY,BLK 126 KIM TIAN ROAD MULTI STOREY CAR PARK #01-04 Singapore 160126,103.8295009,1.282525
FOCUS MEDICAL CENTRE,137 TECK WHYE LANE TECK WHYE SHOPPING CENTRE #01-329 Singapore 680137,103.75224300000001,1.380057
FONG CLINIC,BLK 162 MEI LING ST #01-361 Singapore 140162,103.8027989,1.292172
FOO AND ONG FAMILY CLINIC PTE. LTD.,BLK 151 BUKIT BATOK ST 11 #01-256 Singapore 650151,103.744243,1.348739
FOO CLINIC,BLK 962 JURONG WEST ST 91 #01-306 Singapore 640962,103.691672,1.3417269
FORUM MEDICAL CLINIC,583 ORCHARD ROAD FORUM #11-04 Singapore 238884,103.828639,1.306339
FRANCES MEDICAL & AESTHETIC CLINIC,22 SCOTTS ROAD GOODWOOD PARK HOTEL #01-02 Singapore 228221,103.834529,1.308349
FRANKEL CLINIC,BLK 697 EAST COAST ROAD #01-01 Singapore 459060,103.922154,1.3116969
FRASER MEDICAL CENTRE,BLK 78A TELOK BLANGAH ST 32 #01-07 Singapore 101078,103.8090239,1.273512
FREIA MEDICAL,435 ORCHARD ROAD WISMA ATRIA #19-03 Singapore 238877,103.833056,1.30351
FRIENDSHIP CLINIC & SURGERY,BLK 1 JALAN BUKIT MERAH #01-4524 Singapore 150001,103.8081,1.28649
FRONTIER FAMILY MEDICINE CLINIC,3151 COMMONWEALTH AVENUE WEST CITYVIBE #04-01 Singapore 129581,103.765158,1.314319
FRONTIER MEDICAL ASSOCIATES,BLK 982 BUANGKOK CRESCENT #01-03 Singapore 530982,103.87933,1.380817
FRONTIER MEDICAL ASSOCIATES,BLK 163 ANG MO KIO AVE 4 #01-426 Singapore 560163,103.838189,1.373542
FRONTIER MEDICAL ASSOCIATES,BLK 678D JURONG WEST STREET 64 #01-347 Singapore 644678,103.70326,1.3449819
FRONTIER MEDICAL ASSOCIATES,BLK 304 UBI AVENUE 1 #01-87 Singapore 400304,103.901257,1.329443
FRONTIER MEDICAL ASSOCIATES,BLK 899C WOODLANDS DR 50 #01-296 Singapore 732899,103.794974,1.436555
FRONTIER MEDICAL ASSOCIATES,BLK 654 YISHUN AVE 4 #01-437 Singapore 760654,103.840472,1.4229179
FRONTIER MEDICAL ASSOCIATES,105 CANBERRA STREET #01-11 Singapore 750105,103.8322166,1.449031
FRONTIER MEDICAL ASSOCIATES,BLK 440 BUKIT BATOK WEST AVENUE 8 #01-05 Singapore 650440,103.7394473,1.3556534
FRONTIER MEDICAL ASSOCIATES,BLK 451 BUKIT BATOK WEST AVE 6 #01-07 Singapore 650451,103.7434949,1.353249
FRONTIER MEDICAL ASSOCIATES,BLK 691 WOODLANDS DRIVE 73 #01-04 Singapore 730691,103.8061399,1.4405931
FRONTIER PEOPLE'S CLINIC,BLK 123 BEDOK NORTH STREET 2 #01-152 Singapore 460123,103.937359,1.329592
FULLERTON HEALTH @ AMS,7000 ANG MO KIO AVENUE 5 #01-00 Singapore 569877,103.872842,1.377684
FULLERTON HEALTH @ DRS TRYTHALL HOY DAVIES,391B ORCHARD ROAD NGEE ANN CITY TOWER B #25-01/07/08 Singapore 238874,103.834289,1.302707
FULLERTON HEALTH @ GLOBALFOUNDRIES,60 WOODLANDS IND PARK D ST 2 FAB 7 GLOBALFOUNDRIES #03-00 Singapore 738406,103.767112,1.438347
FULLERTON HEALTH @ LUMILEDS,190 YISHUN AVENUE 7 Singapore 768925,103.836587,1.440684
FULLERTON HEALTH @ MICRON FAB10N,1 NORTH COAST DRIVE Singapore 757432,103.793629,1.45482
FULLERTON HEALTH @ MICRON MSB,990 BENDEMEER ROAD MICRON BUILDING Singapore 339942,103.8646179,1.3183689
FULLERTON HEALTH @ NTU,36 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY #01-01/02 Singapore 639801,103.682602,1.345568
FULLERTON HEALTH @ OFC,10 COLLYER QUAY OCEAN FINANCIAL CENTRE #03-08/09 Singapore 049315,103.852016,1.283028
FULLERTON HEALTH @ PASIR PANJANG,"3 HARBOUR DRIVE, GROUND LEVEL Pasir Panjang Terminal Building 3 Singapore 117404",103.7910261,1.2750342
FULLERTON HEALTH @ STATS CHIPPAC,5 YISHUN STREET 23 Singapore 768442,103.842371,1.439902
FULLERTON HEALTH @ TRACTORS,26 BENOI SECTOR Singapore 629858,103.689728,1.31607
FULLERTON HEALTH @ UBS,1 RAFFLES QUAY #45-00 Singapore 048583,103.851928,1.281142
FULLERTON HEALTH @ USG 1,"5 SERANGOON NORTH AVENUE 5 Level 1, United Test & Assembly Center Ltd Singapore 554916",103.867586,1.374048
FULLERTON HEALTH @ WATSONS (CHANGI CITY POINT),5 CHANGI BUSINESS PARK CENTRAL 1 CHANGI CITY #B1-14/15 Singapore 486038,103.9639813,1.3360557
FULLERTON HEALTH@PSA FLOATEL,7B KEPPEL ROAD TANJONG PAGAR COMPLEX Singapore 089055,103.842328,1.271419
FULLERTON HEALTHCARE @ ARC,460 ALEXANDRA ROAD #02-18 Singapore 119963,103.801381,1.273673
FULLERTON HEALTHCARE @ BAT,"15 SENOKO LOOP, GROUND FLOOR Singapore 758168",103.802369,1.45822
FULLERTON HEALTHCARE @ DRS TRYTHALL HOY DAVIES,1 JURONG WEST CENTRAL 2 JURONG POINT SHOPPING CENTRE #B1A-19B Singapore 648886,103.706464,1.339874
FULLERTON HEALTHCARE @ GETHIN-JONES,78 SHENTON WAY #04-01 Singapore 079120,103.844893,1.273044
FULLERTON HEALTHCARE @ MBFC,10 MARINA BOULEVARD TOWER 2 MARINA BAY FINANCIAL CENTRE #01-03/03A Singapore 018981,103.854149,1.279637
FULLERTON HEALTHCARE @ METROPOLIS,BLK 9 NORTH BUONA VISTA DRIVE THE METROPOLIS #01-03 Singapore 138588,103.7910604,1.3066305
FULLERTON HEALTHCARE @ OFS,81 PASIR RIS HEIGHTS OVERSEAS FAMILY SCHOOL #A01-03 Singapore 519292,103.9420202,1.3809954
FULLERTON HEALTHCARE SCREENING CENTRE,391B ORCHARD ROAD NGEE ANN CITY TOWER B #26-02 Singapore 238874,103.834289,1.302707
FULLERTON HEALTHCARE@DRS TRYTHALL HOY DAVIES,1 JURONG WEST CENTRAL 2 JURONG POINT SHOPPING CENTRE #B1A-19A Singapore 648886,103.706464,1.339874
FUNAN CLINIC,5 COLEMAN ST EXCELSIOR SHOPPING CENTRE #03-20/21 Singapore 179805,103.849688,1.29194
FUSION MEDICAL & HEALTH SCREENING CENTRE,1 FUSIONOPOLIS LINK NEXUS @ONE-NORTH #01-05 Singapore 138542,103.7896702,1.2991922
FUSION MEDICAL HEALTH SCREENING & AESTHETIC,501 ORCHARD ROAD WHEELOCK PLACE #04-11 Singapore 238880,103.830326,1.304598
G & H MEDICAL CLINIC PTE LTD,BLK 106 YISHUN RING ROAD #01-173 Singapore 760106,103.827353,1.431553
G H HENG CLINIC,BLK 133 JLN BUKIT MERAH #01-1522 Singapore 160133,103.827307,1.279541
G P MEDICAL CENTRE & SURGERY,35 SELEGIE ROAD PARKLANE SHOPPING MALL #03-03 Singapore 188307,103.849458,1.300626
G S CLINIC & SURGERY,BLK 632 ANG MO KIO AVE 4 #01-960 Singapore 560632,103.841406,1.379999
G.I.F.T MEDICAL CENTRE,389 UPPER ALJUNIED RD Singapore 367874,103.878583,1.33312
GALILEE CLINIC,BLK 342 UBI AVE 1 #01-935 Singapore 400342,103.901084,1.326417
GANGNAM LASER CLINIC,1 MARITIME SQUARE HARBOURFRONT CENTRE #03-55 Singapore 099253,103.819304,1.264553
GANGNAM LASER CLINIC,1 RAFFLES PLACE ONE RAFFLES PLACE #05-10/11 Singapore 048616,103.851082,1.284479
GENERAL PRACTICE FAMILY CLINIC & SURGERY,BLK 68 Kallang Bahru #01-3219 Singapore 330068,103.869896,1.322958
GETHIN -JONES MEDICAL PRACTICE PTE LTD,205 Braddell Road Singapore 579701,103.859222,1.342819
GEYLANG BAHRU CLINIC,BLK 16 UPPER BOON KENG RD #01-1093 Singapore 380016,103.87148,1.315498
GEYLANG SERAI CLINIC,138 CHANGI RD Singapore 419722,103.9016,1.31688
GLAXO WELLCOME MANUFACTURING MEDICAL CENTRE,1 PIONEER SECTOR 1 Singapore 628413,103.660897,1.309062
GLENEAGLES MEDICAL SUITES,6A NAPIER ROAD GLENEAGLES HOSPITAL #03-00 Singapore 258500,103.819973,1.307063
GLOBAL CARE MEDICAL,77 JALAN MALU-MALU KINDOL GARDENS #01-77 Singapore 769687,103.825957,1.4440249
GLOBAL MEDICAL CENTRE,163 TANGLIN ROAD TANGLIN MALL #03-07 Singapore 247933,103.823345,1.304713
GOH CLINIC & SURGERY,BLK 204 HOUGANG ST 21 #01-101 Singapore 530204,103.884919,1.358853
GOH CLINIC + SURGERY,BLK 283 BT BATOK EAST AVE 3 #01-271 Singapore 650283,103.757493,1.3472519
GOH MEDICAL CLINIC,BLK 136 POTONG PASIR AVE 3 #01-164 Singapore 350136,103.866477,1.334079
GOKEN LUXE AESTHETICS PRACTICE,277B South Bridge Road #03-00 Singapore 058826,103.845235,1.281778
GOLDEN MILE CLINIC,5001 BEACH ROAD GOLDEN MILE COMPLEX #02-93 Singapore 199588,103.864945,1.302908
GOLDZONE MEDICAL CLINIC,37 DUXTON ROAD Singapore 089501,103.843442,1.278848
GOODDOCTORS MEDICAL CLINIC,18 YISHUN AVENUE 9 JUNCTION NINE #02-55 Singapore 768897,103.8417268,1.4331242
GOODHEALTH MEDICAL CENTRE,644 HOUGANG AVE 8 #01-275 Singapore 530644,103.881255,1.37148
GOODWILL CLINIC,BLK 685 RACE COURSE ROAD #01-328 Singapore 210685,103.856862,1.314244
GPK CLINIC (ORCHARD),BLK 391B ORCHARD ROAD NGEE ANN CITY TOWER B #08-05 Singapore 238874,103.834289,1.302707
GRACE (SL) MEDICAL CENTRE,BLK 811 HOUGANG CENTRAL #01-208 Singapore 530811,103.893725,1.371823
GRACE CLINIC,BLK 333 KRETA AYER ROAD #02-14 Singapore 080333,103.842723,1.2803199
GRACE CLINIC & SURGERY,BLK 607 ANG MO KIO AVE 4 #01-1295 Singapore 560607,103.838706,1.380428
GREAT HEALTH MEDICAL CLINIC,BLK 407 ANG MO KIO AVENUE 10 #01-749 Singapore 560407,103.855275,1.361909
GREEN CROSS MEDICAL CENTRE,BLK 824 TAMPINES ST 81 #01-30 Singapore 520824,103.932672,1.3490819
GREENFOREST FAMILY CLINIC,BLK 878C TAMPINES AVENUE 8 #01-71 Singapore 523878,103.9293105,1.3508898
GREENLIFE CLINIC & SURGERY,11 CANBERRA RD SEMBAWANG MRT STATION #02-01 Singapore 759775,103.819791,1.449009
GREENLIFE CLINIC & SURGERY,624 CHOA CHU KANG STREET 62 YEW TEE SHOPPING CENTRE #01-230 Singapore 680624,103.7468279,1.398094
GREENLINK MEDICAL CLINIC,BLK 807 YISHUN RING ROAD #01-4213 Singapore 760807,103.831389,1.4168099
GSH CLINIC & SURGERY PTE. LTD.,9 YIO CHU KANG ROAD SPACE @ KOVAN #01-40 Singapore 545523,103.876947,1.354713
H S LEE CLINIC & SURGERY,BLK 173 YISHUN AVE 7 #01-823 Singapore 760173,103.830921,1.43708
HALLEY BODY SLIMMING CLINIC,277 ORCHARD ROAD ORCHARD GATEWAY #03-16 Singapore 238858,103.839192,1.300542
HALLEY MEDICAL AESTHETICS,277 ORCHARD ROAD ORCHARD GATEWAY #03-15 Singapore 238858,103.839192,1.300542
HAMID FAMILY CLINIC & SURGERY,BLK 156 Pasir Ris St 13 #01-35 Singapore 510156,103.96292,1.363978
HARMONY FAMILY CLINIC,BLK 235 CHOA CHU KANG CENTRAL #B1-25 Singapore 680235,103.748745,1.379759
HAVELOCK FAMILY CLINIC,BLK 22 HAVELOCK RD #01-709 Singapore 160022,103.828705,1.288768
HEALTH FIRST FAMILY CLINIC,BLK 26 JALAN MEMBINA MULTI STOREY CAR PARK #01-06 Singapore 161026,103.825796,1.282517
HEALTH OUTREACH CLINIC,545 ORCHARD ROAD FAR EAST SHOPPING CENTRE #B1-01/02 Singapore 238882,103.830139,1.3055779
HEALTH PARTNERS FAMILY CLINIC,1 BT BATOK CENTRAL LINK WEST MALL #01-37 Singapore 658713,103.749107,1.349649
HEALTH PARTNERS MEDICAL CLINIC,100 Cecil Street The Globe #09-01 Singapore 069532,103.848965,1.281143
HEALTH PARTNERS MEDICAL CLINIC (SIGLAP),23 UPPER EAST COAST ROAD CRESCENDO BUILDING Singapore 455289,103.926153,1.312971
HEALTH PARTNERSHIP MEDICAL CENTRE,BLK 109 BUKIT PURMEI RD #01-145 Singapore 090109,103.825288,1.273916
HEALTHBRIDGE FAMILY CLINIC,BLK 615A EDGEFIELD PLAINS PUNGGOL SPRING #01-327 Singapore 821615,103.910372,1.402966
HEALTHCARE AMK MEDICAL CLINIC,BLK 157 ANG MO KIO AVENUE 4 MAYFLOWER SHOPPING & FOOD CENTRE #01-578 Singapore 560157,103.839382,1.37526
HEALTHCARE FAMILY CLINIC & SURGERY,BLK 403 SIN MING AVE #01-311 Singapore 570403,103.833429,1.362925
HEALTHCARE HOUGANG MEDICAL CLINIC,BLK 311 HOUGANG AVENUE 5 #01-191 Singapore 530311,103.894723,1.365636
HEALTHCARE MEDICAL @ KOVAN,BLK 208 HOUGANG STREET 21 #01-205 Singapore 530208,103.886685,1.358844
HEALTHCARE MEDICAL @ RAILMALL,"446 UPPER BUKIT TIMAH ROAD, RAIL MALL Singapore 678067",103.767493,1.359595
HEALTHCONNEXION MEDICAL CLINIC,1 FARRER PARK STATION ROAD CONNEXION #16-12/13 Singapore 217562,103.854285,1.312316
HEALTHIFY MEDICAL FAMILY CLINIC,262 BALESTIER ROAD Okio #01-04 Singapore 329714,103.8531239,1.322159
HEALTHLIFE FAMILY CLINIC,BLK 296A BUKIT BATOK STREET 22 SKYLINE II @ BUKIT BATOK #01-64 Singapore 651296,103.7466815,1.3440014
HEALTHLINE FAMILY CLINIC & SURGERY PTE. LTD.,BLK 25A CHAI CHEE ROAD #01-467 Singapore 461025,103.924153,1.323408
HEALTHLINK (AMK) MEDICAL CENTRE,BLK 108 ANG MO KIO AVE 4 #01-86 Singapore 560108,103.838173,1.371119
HEALTHLINK FAMILY CLINIC & SURGERY,BLK 21 GHIM MOH ROAD #01-187 Singapore 270021,103.789243,1.310653
HEALTHLINK MEDICAL CLINIC,BLK 635 VEERASAMY ROAD #01-154 Singapore 200635,103.855089,1.306441
HEALTHLINK MEDICAL CLINIC & SURGERY,BLK 5 UPPER ALJUNIED LANE #01-46 Singapore 360005,103.879544,1.334119
HEALTHMARK CLINIC (PASIR RIS),BLK 735 PASIR RIS STREET 72 PASIR RIS WEST PLAZA #01-314 Singapore 510735,103.936062,1.379692
HEALTHMARK FAMILY CLINIC (COMPASSVALE),263 Compassvale Street #01-02/03 Singapore 540263,103.895953,1.39484
HEALTHMARK FAMILY MEDICINE CLINIC,BLK 601 Choa Chu Kang St 62 #01-09 Singapore 680601,103.7448409,1.396952
HEALTHMARK MEDICAL CLINIC,BLK 639 Punggol Drive #01-06 Singapore 820639,103.915923,1.399345
HEALTHMARK PIONEER MALL CLINIC,638 Jurong West Street 61 Pioneer Mall #02-08 Singapore 640638,103.696988,1.34152
HEALTHMATTERS - THE FAMILY PRACTICE,"1 Pasir Ris Close, Downtown East #02-309/310 Singapore 519599",103.9552726,1.3789473
HEALTHMED FAMILY CLINIC (BUKIT PANJANG),BLK 416 Saujana Road #01-50 Singapore 670416,103.7683349,1.383225
HEALTHPATH MEDICAL CLINIC AND SURGERY,BLK 338 ANG MO KIO AVENUE 1 #01-1651 Singapore 560338,103.8487619,1.363639
HEALTHPLUS CLINIC & SURGERY,631 BEDOK RESERVOIR ROAD #01-898 Singapore 470631,103.914939,1.332953
HEALTHPLUS FAMILY CLINIC & SURGERY,BLK 78A TELOK BLANGAH ST 32 #01-02 Singapore 101078,103.8090239,1.273512
HEALTHPOINT FAMILY CLINIC & SURGERY PTE LTD,BLK 48 TANGLIN HALT RD #01-337 Singapore 142048,103.797566,1.300766
HEALTHPRO CLINIC AND SURGERY,820 TAMPINES ST 81 #01-516 Singapore 520820,103.936179,1.347988
HEALTHSERVE (JURONG) COMMUNITY MEDICAL CLINIC,5D JALAN PAPAN ASPRI-WESTLITE PAPAN #01-34/36 Singapore 619421,103.727914,1.3223695
HEALTHSERVE (MANDAI) COMMUNITY CLINIC,BLK 36 MANDAI ESTATE WESTLITE MANDAI DORMITORY #00-00 Singapore 729940,103.7581933,1.4072299
HEALTHSPRINGS LASER AND AESTHETIC CLINIC,541 ORCHARD ROAD LIAT TOWERS #11-01 Singapore 238881,103.830378,1.3052919
HEALTHSPRINGS MEDICAL ASSOCIATES,541 ORCHARD RD LIAT TOWERS #10-02 Singapore 238881,103.830378,1.3052919
HEALTHSPRINGS MEDICAL CLINIC,524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE #02-01/02 Singapore 671524,103.766361,1.384839
HEALTHWAY JAPANESE MEDICAL,176 ORCHARD ROAD THE CENTREPOINT #06-05 Singapore 238843,103.839829,1.301949
HEALTHWAY MEDICAL,218 BEDOK NORTH ST 1 #01-17 Singapore 460218,103.933686,1.3274919
HEALTHWAY MEDICAL,90 Hougang Avenue 10 Hougang Mall #04-06 Singapore 538766,103.893938,1.372629
HEALTHWAY MEDICAL,BLK 690 JURONG WEST CENTRAL 1 #01-193 Singapore 640690,103.706779,1.341328
HEALTHWAY MEDICAL,BLK 417 YISHUN AVE 11 #01-321 Singapore 760417,103.846319,1.424411
HEALTHWAY MEDICAL,BLK 110 LENGKONG TIGA #01-231 Singapore 410110,103.910782,1.323791
HEALTHWAY MEDICAL,168 Punggol Field #02-07A Singapore 820168,103.91291,1.394214
HEALTHWAY MEDICAL,BLK 503 Tampines Central 1 #01-311 Singapore 520503,103.945002,1.355612
HEALTHWAY MEDICAL,BLK 177 Toa Payoh Central #01-130 Singapore 310177,103.84886,1.33388
HEALTHWAY MEDICAL,BLK 330 ANG MO KIO AVE 1 #01-1803 Singapore 560330,103.85096,1.362468
HEALTHWAY MEDICAL,BLK 108 HOUGANG AVE 1 #01-1299 Singapore 530108,103.889926,1.352862
HEALTHWAY MEDICAL,6A SHENTON WAY Downtown Gallery #02-15 Singapore 068815,103.8481298,1.2764991
HEALTHWAY MEDICAL,BLK 406 SEMBAWANG DR #01-820 Singapore 750406,103.817017,1.452962
HEALTHWAY MEDICAL,BLK 118 RIVERVALE DRIVE RIVERVALE PLAZA #02-17 Singapore 540118,103.901579,1.385427
HEALTHWAY MEDICAL,BLK 625 ELIAS RD ELIAS MALL #01-322 Singapore 510625,103.94193,1.378441
HEALTHWAY MEDICAL,BLK 101 TOWNER ROAD #01-236 Singapore 322101,103.861129,1.319673
HEALTHWAY MEDICAL,888 WOODLANDS DR 50 888 PLAZA #02-737 Singapore 730888,103.79527,1.437703
HEALTHWAY MEDICAL,BLK 201D TAMPINES STREET 21 #01-1143 Singapore 524201,103.953629,1.352255
HEALTHWAY MEDICAL,BLK 101 YISHUN AVENUE 5 #01-15 Singapore 760101,103.8276489,1.4306319
HEALTHWAY MEDICAL,3 Gateway Drive Westgate #04-32 Singapore 608532,103.7427983,1.3345328
HEALTHWAY MEDICAL,BLK 748 YISHUN STREET 72 #01-230 Singapore 760748,103.833366,1.427617
HEALTHWAY MEDICAL,BLK 446 BUKIT BATOK WEST AVENUE 8 #01-03 Singapore 650446,103.739272,1.3501309
HEALTHWAY MEDICAL,705 SERANGOON ROAD KWONG WAI SHIU HOSPITAL #01-06 Singapore 328127,103.8593269,1.317285
HEALTHWAY MEDICAL,BLK 461 YISHUN AVENUE 6 #01-05 Singapore 760461,103.8502523,1.4272274
HEALTHWAY MEDICAL,BLK 267 Compassvale Link #01-04 Singapore 540267,103.897067,1.38376
HEALTHWAY MEDICAL,10 SINARAN DRIVE Novena Medical Center #09-36 Singapore 307506,103.844476,1.321061
HEALTHWAY MEDICAL,BLK 727 Clementi West Street 2 #01-258 Singapore 120727,103.763716,1.304455
HEALTHWAY MEDICAL,BLK 308 ANCHORVALE ROAD MULTI STOREY CAR PARK #01-03 Singapore 540308,103.886444,1.38957
HEALTHWAY MEDICAL,BLK 960 JURONG WEST ST 92 #01-166 Singapore 640960,103.691314,1.341406
HEALTHWAY MEDICAL,BLK 475 CHOA CHU KANG AVE 3 SUNSHINE PLACE #02-03 Singapore 680475,103.73862,1.377746
HEALTHWAY MEDICAL,BLK 721 Ang Mo Kio Ave 8 #01-2801 Singapore 560721,103.847542,1.372561
HEALTHWAY MEDICAL,BLK 445 FAJAR ROAD FAJAR SHOPPING CENTRE #02-534 Singapore 670445,103.770558,1.383802
HEALTHWAY MEDICAL,BLK 710 TAMPINES ST 71 #01-134 Singapore 520710,103.937685,1.35876
HEALTHWAY MEDICAL,BLK 443 CLEMENTI AVENUE 3 #01-63 Singapore 120443,103.764019,1.314195
HEALTHWAY MEDICAL,30 SEMBAWANG DRIVE SUN PLAZA #03-20 Singapore 757713,103.8191873,1.4483845
HEALTHWAY MEDICAL,BLK 153 BUKIT BATOK ST 11 #01-284 Singapore 650153,103.744289,1.347569
HEALTHWAY MEDICAL,717 WOODLANDS DRIVE 70 #01-114 Singapore 730717,103.799198,1.441111
HEALTHWAY MEDICAL,BLK 452 ANG MO KIO AVE 10 #01-1787 Singapore 560452,103.85612,1.368902
HEALTHWAY MEDICAL CLINIC,BLK 534 CHOA CHU KANG ST 51 LIMBANG SHOPPING CENTRE #01-37 Singapore 680534,103.742507,1.392074
HEALTHWAY SCREENING @ CENTREPOINT,176 ORCHARD ROAD THE CENTREPOINT #06-02/03/04 Singapore 238843,103.839829,1.301949
HEALTHWAY SCREENING @ DOWNTOWN,6A SHENTON WAY Downtown Gallery #03-11/12/13 Singapore 068815,103.8481298,1.2764991
HEALTHWERKZ MEDICAL CENTRE,BLK 355 sembawang way #01-02 Singapore 750355,103.818602,1.449646
HEALTHWERKZ MEDICAL CENTRE (CCK),BLK 225 CHOA CHU KANG CENTRAL #01-199 Singapore 680225,103.744864,1.380992
HEALTHWERKZ MEDICAL CENTRE @ ORCHARD,9 SCOTTS ROAD PACIFIC PLAZA #11-02 Singapore 228210,103.831788,1.306595
HEALTHWERKZ MEDICAL CENTRE @ SEMB MRT,11 CANBERRA ROAD SEMBAWANG MRT #01-09 Singapore 759775,103.819791,1.449009
HEALTHWISE MEDICAL CLINIC & SURGERY,BLK 41 JALAN TIGA #01-07 Singapore 390041,103.8846499,1.307978
HEARTLAND FAMILY CLINIC,BLK 333C YISHUN STREET 31 #01-167 Singapore 763333,103.845616,1.431751
HEARTLANDHEALTH,BLK 730 TAMPINES STREET 71 TAMPINES COURTVIEW #01-51 Singapore 520730,103.933482,1.356734
HEARTLANDHEALTH,BLK 114 JURONG EAST STREET 13 JURONG EAST VILLE #01-406 Singapore 600114,103.734525,1.339154
HEARTLANDHEALTH,BLK 66 LORONG 4 TOA PAYOH TOA PAYOH VISTA #01-315 Singapore 310066,103.85174,1.335012
HEARTLANDHEALTH,BLK 86 REDHILL CLOSE #01-600 Singapore 150086,103.8187,1.286943
HEARTLANDHEALTH,BLK 164 BUKIT BATOK STREET 11 #01-152 Singapore 650164,103.742555,1.347764
HEARTLANDHEALTH,BLK 88 CIRCUIT ROAD MACPHERSON OASIS #01-965 Singapore 370088,103.88585,1.323564
HEARTLANDHEALTH,BLK 463 JURONG WEST STREET 41 #01-564 Singapore 640463,103.723121,1.350593
HEARTLANDHEALTH,BLK 18 BEDOK SOUTH ROAD #01-69 Singapore 460018,103.934572,1.320332
HEARTLANDHEALTH,BLK 19 LORONG 7 TOA PAYOH KIM KEAT PALM #01-272 Singapore 310019,103.856473,1.335312
HEARTLANDHEALTH,BLK 59 NEW UPPER CHANGI ROAD #01-1268 Singapore 461059,103.940685,1.324047
HEARTLANDHEALTH,BLK 87 WHAMPOA DRIVE #01-869 Singapore 320087,103.855666,1.323282
HELIX AESTHETICS AND MEDICAL CLINIC,160 ROBINSON ROAD SINGAPORE BUSINESS FEDERATION CENTER #03-04 Singapore 068914,103.8475787,1.278112
HILL SPRING MEDICAL,12 JALAN LEBAN SEMBAWANG HILLS ESTATE Singapore 577552,103.829143,1.371664
HISEMAINN MEDICAL CLINIC (BUKIT BATOK),BLK 289E BUKIT BATOK ST 25 #01-160 Singapore 654289,103.759165,1.3442639
HISEMAINN MEDICAL CLINIC (JURONG WEST),BLK 276 JURONG WEST ST 25 #01-06 Singapore 640276,103.703748,1.3536300000000001
